url,title,description,author,published_date,image_url,content_length,subjects
https://kids.nationalgeographic.com/history/article/salem-witch-trials,The Salem Witch Trials,Find out what started the witch hunt of 1692.,Unknown,,https://i.natgeofe.com/k/a69a2a81-7c05-4eb8-826a-0c466fbd0ff2/salem-witch-trials-textimage_6.png?w=374&h=238,2684,"Historic Sites, History and Civilization, Burial Grounds"
https://kids.nationalgeographic.com/history/article/gettysburg,The Battle of Gettysburg,Learn about the Civil War’s bloodiest fight.,Unknown,,https://i.natgeofe.com/k/7beffd67-9522-4c39-a251-40319ae6a729/gettysburg-textimage_6.jpg?w=374&h=208,4189,"Historic Sites, Death, Monuments, Violence, War, History and Civilization, Battlefields, American Civil War"
https://kids.nationalgeographic.com/history/article/celebrating-juneteenth,Celebrating Juneteenth,The federal holiday celebrates the freedom of enslaved people at the end of the Civil War. Here’s how it got its start.,Laura Goertzel,,https://i.natgeofe.com/k/2ce3cd19-9c25-45bd-ae21-a88dd3d7aefc/Parade_Juneteenth_KIDS_0621.jpg?w=374&h=250,4034,"Modern History, American Civil War, Slavery, Holidays"
https://kids.nationalgeographic.com/history/article/james-madison,James Madison,Fourth president of the United States,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",5582,American Revolution
https://kids.nationalgeographic.com/history/article/pearl-harbor/,Attack on Pearl Harbor,Learn about this historic event that caused the United States to enter World War II.,Unknown,,https://i.natgeofe.com/k/684d6d27-12f5-4860-82ff-340dae8c3f52/pearl-harbor-textimage_6.jpg?w=374&h=210,3818,"Monuments, World War II"
https://kids.nationalgeographic.com/history/article/franklin-roosevelt,Franklin Roosevelt,32nd president of the United States,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",4745,
https://kids.nationalgeographic.com/history/article/donald-trump,Donald Trump,45th and 47th president of the United States,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",11534,
https://kids.nationalgeographic.com/history/article/george-w-bush,George W. Bush,Learn about the life of the 43rd president of the United States,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",8973,Modern History
https://kids.nationalgeographic.com/history/article/seven-wonders,Seven Wonders of the Ancient World,"From pyramids to temples, our ancestors knew how to get things done.",Elisabeth Deffner,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",1478,
https://kids.nationalgeographic.com/history/article/ronald-reagan,Ronald Reagan,40th president of the United States,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",7276,
https://kids.nationalgeographic.com/history/article/thanksgiving-traditions,Thanksgiving Traditions,People all over the United States celebrate this day in many different ways. See how folks make this holiday special.,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2871,Food
https://kids.nationalgeographic.com/history/article/bill-clinton,Bill Clinton,Learn about the life and achievements of the 42nd president of the United States.,Unknown,,https://i.natgeofe.com/k/e67672a2-454a-415e-aa3f-cf468b7b8b79/Clinton-Painting_Clinton-Profile_KIDS_0822.jpg?w=374&h=476,8872,U.S. Presidents
